Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name
2011-04-01 00:00:00+08:00,1.1809748500384836,1.2053878170312577,1.1168910026673813,1.1413038969039917,171000000,0.0,0.0,5398.KL,Gamuda Berhad
2011-05-01 00:00:00+08:00,1.1413040553046125,1.1748717895387892,1.0894265750956202,1.1596137285232544,177065200,0.0,0.0,5398.KL,Gamuda Berhad
2011-06-01 00:00:00+08:00,1.159613858809481,1.1748719215393066,1.1229945082578994,1.1748719215393066,141278200,0.0,0.0,5398.KL,Gamuda Berhad
2011-07-01 00:00:00+08:00,1.180975084451083,1.2114912810601917,1.0741685782096482,1.126046061515808,229919400,0.03,0.0,5398.KL,Gamuda Berhad
2011-08-01 00:00:00+08:00,1.1405410580476658,1.1529382314134586,0.9080938357601053,0.9235903024673462,308179400,0.0,0.0,5398.KL,Gamuda Berhad
2011-09-01 00:00:00+08:00,0.9235908043950997,0.9638816397300825,0.815115404600201,0.8925978541374207,222695400,0.0,0.0,5398.KL,Gamuda Berhad
2011-10-01 00:00:00+08:00,0.8925974669713299,1.072356648280977,0.8647037499453571,1.0537608861923218,193503800,0.0,0.0,5398.KL,Gamuda Berhad
2011-11-01 00:00:00+08:00,1.0413635160905865,1.0754558165023183,0.914292416082263,0.9483846426010132,121664800,0.0,0.0,5398.KL,Gamuda Berhad
2011-12-01 00:00:00+08:00,0.9731792604741983,1.0568602709798114,0.9297890713005859,1.0506616830825806,159035000,0.0,0.0,5398.KL,Gamuda Berhad
2012-01-01 00:00:00+08:00,1.050661547405215,1.174633363233706,1.0289664186735148,1.1467397212982178,199870800,0.03,0.0,5398.KL,Gamuda Berhad
2012-02-01 00:00:00+08:00,1.1667993959326686,1.2424836831062898,1.1510318517684937,1.1510318517684937,185417800,0.0,0.0,5398.KL,Gamuda Berhad
2012-03-01 00:00:00+08:00,1.1604923239638059,1.1983344281870711,1.1163431271844184,1.1478782892227173,258497400,0.0,0.0,5398.KL,Gamuda Berhad
2012-04-01 00:00:00+08:00,1.1478784130836428,1.15733894016029,1.1163432476425665,1.1226502656936646,96627800,0.0,0.0,5398.KL,Gamuda Berhad
2012-05-01 00:00:00+08:00,1.1289572041411566,1.141571239353928,1.0406588824661773,1.0690405368804932,141539200,0.0,0.0,5398.KL,Gamuda Berhad
2012-06-01 00:00:00+08:00,1.0690405321557739,1.1478783270727442,1.05011940423466,1.1037291288375854,109588800,0.0,0.0,5398.KL,Gamuda Berhad
2012-07-01 00:00:00+08:00,1.1131895893796335,1.1384176582018788,1.0785009947490463,1.1068825721740723,108663000,0.03,0.0,5398.KL,Gamuda Berhad
2012-08-01 00:00:00+08:00,1.125750038975545,1.1546153971405535,1.0968846808105366,1.1065064668655396,128270000,0.0,0.0,5398.KL,Gamuda Berhad
2012-09-01 00:00:00+08:00,1.1032991409301758,1.128957235590409,1.0648119224726724,1.1032991409301758,114524400,0.0,0.0,5398.KL,Gamuda Berhad
2012-10-01 00:00:00+08:00,1.1032989298094606,1.1610296317479816,1.0840553624966203,1.1578223705291748,175370200,0.0,0.0,5398.KL,Gamuda Berhad
