Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name
2011-04-01 00:00:00+08:00,6.410871556672562,6.511215803337239,6.199033997959379,6.2770795822143555,27503000,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2011-05-01 00:00:00+08:00,6.277080071115013,6.589261369165577,6.187885414529138,6.310527801513672,40021100,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2011-06-01 00:00:00+08:00,6.410872482132133,7.470059896957983,6.332826886610664,7.369716167449951,33806800,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2011-07-01 00:00:00+08:00,7.392013221656087,7.804538711679341,7.325117239353019,7.514655590057373,21527600,0.35,0.0,6033.KL,PETRONAS Gas Berhad
2011-08-01 00:00:00+08:00,7.725506332880663,7.828513258625549,6.878562196865312,7.565273761749268,21542600,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2011-09-01 00:00:00+08:00,7.56527212119072,8.400771165247328,7.313477589694598,7.427929401397705,21323200,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2011-10-01 00:00:00+08:00,7.382150624435261,7.679725959125392,7.038795098734453,7.496603012084961,27154500,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2011-11-01 00:00:00+08:00,7.496603541002301,8.000191680893776,7.393596603149764,7.553829193115234,19074100,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2011-12-01 00:00:00+08:00,7.668282073065885,8.950144602213088,7.588166040196995,8.698349952697754,16089400,0.15,0.0,6033.KL,PETRONAS Gas Berhad
2012-01-01 00:00:00+08:00,8.792553445048492,9.070213317871094,8.503324709674134,9.070213317871094,24037900,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-02-01 00:00:00+08:00,9.070212634742663,10.12300497568244,9.070212634742663,9.718084335327148,20122100,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-03-01 00:00:00+08:00,9.787503718950266,9.937902843987755,9.255322623940849,9.741227149963379,19896400,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-04-01 00:00:00+08:00,9.671807074723448,10.018881726197906,9.544546847288105,9.706515312194824,17571100,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-05-01 00:00:00+08:00,9.787501067114803,10.389096300947509,9.590825426377924,9.949469566345215,32350600,0.25,0.0,6033.KL,PETRONAS Gas Berhad
2012-06-01 00:00:00+08:00,10.106074937928193,10.681218287736758,10.070862445290105,10.563841819763184,29427400,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-07-01 00:00:00+08:00,10.622528939268387,11.326784315066746,10.422989636279306,10.857280731201172,16881800,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-08-01 00:00:00+08:00,11.033338551199224,11.714118953073237,10.869012942088828,11.37372875213623,12687200,0.15,0.0,6033.KL,PETRONAS Gas Berhad
2012-09-01 00:00:00+08:00,11.520952710914955,11.591924170184269,10.823071394987844,11.237069129943848,21783900,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-10-01 00:00:00+08:00,11.237070536378539,11.970437109702122,10.894044217758585,11.591925621032715,22588500,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-11-01 00:00:00+08:00,11.710205844086822,11.982261728444072,10.10153144598192,10.882211685180664,30732600,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2012-12-01 00:00:00+08:00,10.917698148659028,12.124204937570488,10.692957285183951,11.544609069824219,22894500,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-01-01 00:00:00+08:00,11.544610215356938,11.769351101132296,10.219819045602497,10.976841926574707,21191300,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-02-01 00:00:00+08:00,10.976840723292048,11.22523911089486,10.645643249172615,10.834898948669434,17894800,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-03-01 00:00:00+08:00,10.929528019865279,11.591924170184269,10.763929828325338,11.237069129943848,15151000,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-04-01 00:00:00+08:00,11.237066130158752,11.769347984397822,10.645641596992501,11.662891387939453,22626900,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-05-01 00:00:00+08:00,11.662896069858682,14.78561926465244,11.402669982999123,12.561861991882324,16918800,0.35,0.0,6033.KL,PETRONAS Gas Berhad
2013-06-01 00:00:00+08:00,12.618319773666158,13.123052656298652,12.017447403491579,12.558232307434082,15944400,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-07-01 00:00:00+08:00,12.738493041643666,13.074981204073437,12.426039174922408,12.522178649902344,14643200,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-08-01 00:00:00+08:00,12.666389524918387,12.906738243915559,10.971929623396965,12.101569175720215,17272000,0.0,0.0,6033.KL,PETRONAS Gas Berhad
2013-09-01 00:00:00+08:00,12.065520088129233,13.73594609695283,11.93332854705659,13.219195365905762,15259500,0.15,0.0,6033.KL,PETRONAS Gas Berhad
