Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name
2011-04-01 00:00:00+08:00,1.1094388748616835,1.123910151844149,1.0708500897792794,1.0901445150375366,98231648,0.0,0.0,6742.KL,YTL Power International Berhad
2011-05-01 00:00:00+08:00,1.0901443408612799,1.0901443408612799,1.0322604854278252,1.0370842218399048,82048014,0.0,0.0,6742.KL,YTL Power International Berhad
2011-06-01 00:00:00+08:00,1.0419078671848454,1.0756729721725902,1.0322603952039162,1.0612022876739502,144446476,0.016477,0.0,6742.KL,YTL Power International Berhad
2011-07-01 00:00:00+08:00,1.070200331703026,1.0799296715862883,0.9485865196690382,0.9534511566162109,99148484,0.0,0.0,6742.KL,YTL Power International Berhad
2011-08-01 00:00:00+08:00,0.9583158348926388,0.9777738556091623,0.8561599723414199,0.9145346283912659,81813145,0.0,0.0,6742.KL,YTL Power International Berhad
2011-09-01 00:00:00+08:00,0.9145348766731494,0.9485868181051508,0.812379514299707,0.8269729018211365,57801297,0.0,0.0,6742.KL,YTL Power International Berhad
2011-10-01 00:00:00+08:00,0.8269728255874319,0.938857454602182,0.7929214152059267,0.9291287064552307,147779611,0.0,0.0,6742.KL,YTL Power International Berhad
2011-11-01 00:00:00+08:00,0.9242641745327697,0.9291288131204375,0.8464314748756794,0.8950768709182739,65088311,0.016477,0.0,6742.KL,YTL Power International Berhad
2011-12-01 00:00:00+08:00,0.9139700975589007,0.9336251964553582,0.8648314837731143,0.8746592998504639,77049625,0.016477,0.0,6742.KL,YTL Power International Berhad
2012-01-01 00:00:00+08:00,0.8838660426994815,0.9335213551041571,0.8838660426994815,0.918624997138977,116884381,0.0,0.0,6742.KL,YTL Power International Berhad
2012-02-01 00:00:00+08:00,0.9186249090830633,0.9434525292260587,0.903727946315563,0.9235905408859253,122142105,0.0,0.0,6742.KL,YTL Power International Berhad
2012-03-01 00:00:00+08:00,0.9285556554663876,0.9285556554663876,0.8739347781417842,0.918624997138977,80935224,0.008239,0.0,6742.KL,YTL Power International Berhad
2012-04-01 00:00:00+08:00,0.9233555437150606,0.9283467469884369,0.8434978485742531,0.8584709167480469,53784264,0.0,0.0,6742.KL,YTL Power International Berhad
2012-05-01 00:00:00+08:00,0.8534798292250456,0.8834265112803878,0.7636397830590187,0.8285243511199951,150977325,0.0,0.0,6742.KL,YTL Power International Berhad
2012-06-01 00:00:00+08:00,0.8285242446934573,0.898400075434757,0.7985775664848597,0.8784351944923401,103129787,0.008239,0.0,6742.KL,YTL Power International Berhad
2012-07-01 00:00:00+08:00,0.8835485058489893,0.9337505967817846,0.8835485058489893,0.9036296010017395,75273874,0.0,0.0,6742.KL,YTL Power International Berhad
2012-08-01 00:00:00+08:00,0.9086500806556475,0.913669725751043,0.8584479774083408,0.8735087513923645,40740544,0.0,0.0,6742.KL,YTL Power International Berhad
2012-09-01 00:00:00+08:00,0.8684885233263488,0.8785291077616227,0.8182870312483463,0.8333472609519958,43000145,0.0,0.0,6742.KL,YTL Power International Berhad
2012-10-01 00:00:00+08:00,0.8333473050667782,0.8433878219336433,0.793185782398725,0.8182870745658875,49929045,0.008239,0.0,6742.KL,YTL Power International Berhad
2012-11-01 00:00:00+08:00,0.8230500861968876,0.8230500861968876,0.7675063552550863,0.7978026866912842,70885304,0.0,0.0,6742.KL,YTL Power International Berhad
2012-12-01 00:00:00+08:00,0.7877044081687927,0.8180007447322708,0.7574080716053146,0.7877044081687927,111504665,0.008239,0.0,6742.KL,YTL Power International Berhad
2013-01-01 00:00:00+08:00,0.7926257884881021,0.8535970294965235,0.7723016738891602,0.7723016738891602,73413344,0.0,0.0,6742.KL,YTL Power International Berhad
2013-02-01 00:00:00+08:00,0.7723016738891602,0.7977068171378376,0.7621401679838914,0.7723016738891602,46394956,0.0,0.0,6742.KL,YTL Power International Berhad
2013-03-01 00:00:00+08:00,0.7723016483994142,0.7977067908095973,0.7113309607975271,0.7418165802955627,126597244,0.0,0.0,6742.KL,YTL Power International Berhad
2013-04-01 00:00:00+08:00,0.7418164471180112,0.7824635648886002,0.7164113092687866,0.7672210335731506,122109557,0.0,0.0,6742.KL,YTL Power International Berhad
2013-05-01 00:00:00+08:00,0.7672211966336269,0.8129493516928418,0.7265735188299451,0.7723016738891602,163706411,0.0,0.0,6742.KL,YTL Power International Berhad
2013-06-01 00:00:00+08:00,0.7723015679782776,0.8231112961135523,0.7621400634665241,0.8129492402076721,138587351,0.0,0.0,6742.KL,YTL Power International Berhad
2013-07-01 00:00:00+08:00,0.8078682118489101,0.9094871855985516,0.797706707342261,0.8231112957000732,120539547,0.0,0.0,6742.KL,YTL Power International Berhad
2013-08-01 00:00:00+08:00,0.8231112961135523,0.8688394449017601,0.7824636238841579,0.8129492402076721,65094568,0.0,0.0,6742.KL,YTL Power International Berhad
2013-09-01 00:00:00+08:00,0.8129492236063374,0.9196492231810324,0.7977066914529133,0.9044060707092285,197970047,0.0,0.0,6742.KL,YTL Power International Berhad
2013-10-01 00:00:00+08:00,0.8993249498325615,0.9704582984989755,0.8993249498325615,0.9653772711753845,378333823,0.0,0.0,6742.KL,YTL Power International Berhad
2013-11-01 00:00:00+08:00,0.9602963762024476,0.9958630209754175,0.9450538435249658,0.9857009649276733,288740708,0.0,0.0,6742.KL,YTL Power International Berhad
2013-12-01 00:00:00+08:00,0.9857010427770888,0.9958630996274193,0.8993251448075419,0.9602964520454407,137132333,0.0,0.0,6742.KL,YTL Power International Berhad
2014-01-01 00:00:00+08:00,0.9602962821107668,0.9806198408207791,0.9348916958747313,0.9501341581344604,80642777,0.0,0.0,6742.KL,YTL Power International Berhad
2014-02-01 00:00:00+08:00,0.9501343341525064,0.9602964600114071,0.8485159703829572,0.8637585043907166,109588150,0.0,0.0,6742.KL,YTL Power International Berhad
2014-03-01 00:00:00+08:00,0.8586779049352609,0.8696014356790319,0.8162517816263499,0.8375917673110962,64256546,0.0,1.05,6742.KL,YTL Power International Berhad
2014-04-01 00:00:00+08:00,0.8429266431148225,0.9069466001690609,0.8109169058226237,0.8375917673110962,53940396,0.0,0.0,6742.KL,YTL Power International Berhad
2014-05-01 00:00:00+08:00,0.837591846429243,0.8856066981378998,0.7949118710282399,0.8055821061134338,113502756,0.0,0.0,6742.KL,YTL Power International Berhad
2014-06-01 00:00:00+08:00,0.8215866400789569,0.8429266960275372,0.7789072863487367,0.7842420935630798,152761164,0.0,0.0,6742.KL,YTL Power International Berhad
2014-07-01 00:00:00+08:00,0.784242071699177,0.8215866171739246,0.7735718372495606,0.7895769476890564,57228386,0.0,0.0,6742.KL,YTL Power International Berhad
2014-08-01 00:00:00+08:00,0.7789074184236014,0.8109170942285652,0.7575673588565096,0.7949119806289673,63520636,0.0,0.0,6742.KL,YTL Power International Berhad
2014-09-01 00:00:00+08:00,0.8002474011439561,0.8856068114759164,0.8002474011439561,0.8749370574951172,102216690,0.0,0.0,6742.KL,YTL Power International Berhad
2014-10-01 00:00:00+08:00,0.8749369256934842,0.8802718018802312,0.8162518402296411,0.8482621312141418,114795239,0.092272,0.0,6742.KL,YTL Power International Berhad
2014-11-01 00:00:00+08:00,0.9040686644257259,0.9438700811747007,0.8585807328342666,0.8699524402618408,76040769,0.0,0.0,6742.KL,YTL Power International Berhad
2014-12-01 00:00:00+08:00,0.8699524776355391,0.8983822616370449,0.8301510591766706,0.8415226936340332,53447941,0.0,0.0,6742.KL,YTL Power International Berhad
2015-01-01 00:00:00+08:00,0.8415226671098341,0.9381842381949883,0.8187787377832558,0.9097544550895691,64647736,0.0,0.0,6742.KL,YTL Power International Berhad
2015-02-01 00:00:00+08:00,0.9097545169270822,0.9211262252577177,0.8870105860545614,0.8926964402198792,33016111,0.0,0.0,6742.KL,YTL Power International Berhad
2015-03-01 00:00:00+08:00,0.8983822955738235,0.9097545181307551,0.8358368712500764,0.8528950214385986,69571755,0.0,0.0,6742.KL,YTL Power International Berhad
2015-04-01 00:00:00+08:00,0.8528949623374756,0.9097544550895691,0.847208520888675,0.9097544550895691,53498224,0.0,0.0,6742.KL,YTL Power International Berhad
2015-05-01 00:00:00+08:00,0.9097545287891023,0.9495560226765363,0.8926964518594841,0.898382306098938,80915584,0.0,0.0,6742.KL,YTL Power International Berhad
2015-06-01 00:00:00+08:00,0.9040686747694733,0.9268119429673467,0.8756382305353492,0.9097544550895691,53876019,0.0,0.0,6742.KL,YTL Power International Berhad
2015-07-01 00:00:00+08:00,0.9040687362205144,0.9211262252577177,0.8642666551820406,0.8926964402198792,46560166,0.0,0.0,6742.KL,YTL Power International Berhad
2015-08-01 00:00:00+08:00,0.8870104885432772,0.9040686368339853,0.8301509981770563,0.8813247084617615,73760343,0.0,0.0,6742.KL,YTL Power International Berhad
2015-09-01 00:00:00+08:00,0.8870105374874261,0.9211261748226239,0.881324757092176,0.9154403209686279,69746455,0.0,0.0,6742.KL,YTL Power International Berhad
2015-10-01 00:00:00+08:00,0.915440526660586,0.9211263817921469,0.8472087224478433,0.8585809469223022,95754288,0.092272,0.0,6742.KL,YTL Power International Berhad
2015-11-01 00:00:00+08:00,0.909006511531123,0.9514264448225226,0.896886038472343,0.9393066763877869,57686487,0.0,0.0,6742.KL,YTL Power International Berhad
2015-12-01 00:00:00+08:00,0.9271860311160018,0.9332458750620506,0.8787055571336015,0.896885871887207,68084853,0.0,0.0,6742.KL,YTL Power International Berhad
2016-01-01 00:00:00+08:00,0.8968860293731403,0.9090065023089541,0.8484055468779593,0.8908261060714722,57275203,0.0,0.0,6742.KL,YTL Power International Berhad
2016-02-01 00:00:00+08:00,0.8908259457567256,0.8968858679678385,0.8544659427407743,0.8847661018371582,57810036,0.0,0.0,6742.KL,YTL Power International Berhad
2016-03-01 00:00:00+08:00,0.8847661057035635,0.9150661866408125,0.8726456348960068,0.896885871887207,56112013,0.0,0.0,6742.KL,YTL Power International Berhad
2016-04-01 00:00:00+08:00,0.8968858861921206,0.927186045904189,0.8847661198151725,0.9090063571929932,40515009,0.0,0.0,6742.KL,YTL Power International Berhad
2016-05-01 00:00:00+08:00,0.9090064701811187,0.9090064701811187,0.8605259111078701,0.8787056803703308,53212116,0.0,0.0,6742.KL,YTL Power International Berhad
