Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name
2011-04-01 00:00:00+08:00,3.7418403341429785,3.833383741787544,3.59308229672056,3.650296926498413,71610300,0.0,0.0,1015.KL,AMMB Holdings Berhad
2011-05-01 00:00:00+08:00,3.6502963567671745,3.7590042727886104,3.5644742890849,3.701789379119873,69194400,0.0,0.0,1015.KL,AMMB Holdings Berhad
2011-06-01 00:00:00+08:00,3.6789032129826373,3.7876111196134588,3.598802750714962,3.724675178527832,83872300,0.0,0.0,1015.KL,AMMB Holdings Berhad
2011-07-01 00:00:00+08:00,3.7132320404052734,3.86199031689908,3.6159673282602607,3.7132320404052734,76791600,0.0,0.0,1015.KL,AMMB Holdings Berhad
2011-08-01 00:00:00+08:00,3.707509904155461,3.75328158758121,3.3756649264980276,3.6274094581604004,136940600,0.12,0.0,1015.KL,AMMB Holdings Berhad
2011-09-01 00:00:00+08:00,3.6967240356672275,3.7841857362691487,3.0903213915748955,3.376030206680298,76213600,0.0,0.0,1015.KL,AMMB Holdings Berhad
2011-10-01 00:00:00+08:00,3.3643686620500484,3.5218001139713726,3.212768138512536,3.4809844493865967,73239400,0.0,0.0,1015.KL,AMMB Holdings Berhad
2011-11-01 00:00:00+08:00,3.469322327675213,3.4809839045837343,3.1777826269282565,3.463491678237915,66914600,0.066,0.0,1015.KL,AMMB Holdings Berhad
2011-12-01 00:00:00+08:00,3.5379208969603755,3.5556106251594013,3.3610247396448805,3.5084381103515625,39441700,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-01-01 00:00:00+08:00,3.5084369852521453,3.5143336531504175,3.3728167164464926,3.4494717121124268,59162600,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-02-01 00:00:00+08:00,3.449471856346859,3.6381610194523093,3.3905065807415973,3.614574909210205,96875800,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-03-01 00:00:00+08:00,3.6322648344057793,3.720712900161743,3.5968856643371234,3.720712900161743,78882900,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-04-01 00:00:00+08:00,3.7148161698743754,3.803263946306308,3.644057555092756,3.691230058670044,58932500,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-05-01 00:00:00+08:00,3.7030228105663943,3.7678844704743235,3.579195596315109,3.6617469787597656,65133800,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-06-01 00:00:00+08:00,3.6145757767890268,3.73250635630552,3.5674035449824295,3.7089202404022217,41770600,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-07-01 00:00:00+08:00,3.708919669142904,3.8445399552825545,3.7030232816595996,3.7855746746063232,96164000,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-08-01 00:00:00+08:00,3.773781236033998,3.8150567877401547,3.6617470735184448,3.7442984580993652,67333600,0.135,0.0,1015.KL,AMMB Holdings Berhad
2012-09-01 00:00:00+08:00,3.8371584435021564,3.87932512396725,3.56608770586987,3.831134796142578,56712800,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-10-01 00:00:00+08:00,3.8130641734678745,3.885349682150422,3.794992939915777,3.8431832790374756,46983900,0.0,0.0,1015.KL,AMMB Holdings Berhad
2012-11-01 00:00:00+08:00,3.8552308638179,3.891373618159174,3.734754728776575,3.8431832790374756,92514300,0.07,0.0,1015.KL,AMMB Holdings Berhad
2012-12-01 00:00:00+08:00,3.879324969430759,4.141194820404053,3.8245152369891633,4.141194820404053,80523400,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-01-01 00:00:00+08:00,4.141194924600433,4.141194924600433,3.6905353385593815,3.8732352256774902,94314200,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-02-01 00:00:00+08:00,3.873234510672278,3.9524041761080455,3.757524642243496,3.848874568939209,58401900,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-03-01 00:00:00+08:00,3.8366945143619504,4.0193940733737445,3.8001543121661863,3.9889442920684814,132431500,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-04-01 00:00:00+08:00,3.988944959476516,4.104654554347167,3.9158648332510335,4.080294609069824,135438000,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-05-01 00:00:00+08:00,4.080294864549246,4.506594514381545,4.0072150241414715,4.463964462280273,142722000,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-06-01 00:00:00+08:00,4.4213347325077565,4.555314440889746,4.250814813264478,4.470054626464844,121462200,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-07-01 00:00:00+08:00,4.4639644629672155,4.920713901176305,4.445694648059196,4.768464088439941,96898800,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-08-01 00:00:00+08:00,4.78064392110759,4.945073702406538,4.403064466331257,4.524864196777344,138103200,0.15,0.0,1015.KL,AMMB Holdings Berhad
2013-09-01 00:00:00+08:00,4.593107430042401,4.804427762286149,4.562031102362742,4.611753463745117,111606500,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-10-01 00:00:00+08:00,4.6055363789144375,4.7111965073776565,4.562029476395615,4.593105792999268,84777300,0.0,0.0,1015.KL,AMMB Holdings Berhad
2013-11-01 00:00:00+08:00,4.5744606670764965,4.649044192427818,4.4936616997616055,4.5993218421936035,91843900,0.072,0.0,1015.KL,AMMB Holdings Berhad
2013-12-01 00:00:00+08:00,4.707089758670336,4.7384704767689545,4.525082311943246,4.543910503387451,79033766,0.0,0.0,1015.KL,AMMB Holdings Berhad
2014-01-01 00:00:00+08:00,4.543909093617171,4.631774957325001,4.506252423143222,4.600394248962402,57506200,0.0,0.0,1015.KL,AMMB Holdings Berhad
2014-02-01 00:00:00+08:00,4.600395676257482,4.688261267957423,4.399560038086187,4.543910503387451,56645900,0.0,0.0,1015.KL,AMMB Holdings Berhad
2014-03-01 00:00:00+08:00,4.525082209616976,4.5627388909225575,4.3430747670056435,4.506253719329834,67424800,0.0,0.0,1015.KL,AMMB Holdings Berhad
2014-04-01 00:00:00+08:00,4.512529982515114,4.60039557222814,4.430940356718669,4.506253719329834,64787000,0.0,0.0,1015.KL,AMMB Holdings Berhad
